0
node02
0
Sat Nov 18 16:59:14 2023       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 530.30.02              Driver Version: 530.30.02    CUDA Version: 12.1     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                  Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp  Perf            Pwr:Usage/Cap|         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA GeForce RTX 3090         On | 00000000:81:00.0 Off |                  N/A |
| 37%   26C    P8               18W / 350W|      1MiB / 24576MiB |      0%      Default |
|                                         |                      |                  N/A |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|  No running processes found                                                           |
+---------------------------------------------------------------------------------------+
Optimizing ./output/ilsh_00
Output folder: ./output/ilsh_00 [18/11 16:59:17]
Tensorboard not available: not logging progress [18/11 16:59:17]
Found transforms_train.json file, assuming Blender data set! [18/11 16:59:17]
Reading Training Transforms [18/11 16:59:17]
Reading Test Transforms [18/11 16:59:37]
Generating random point cloud (100000)... [18/11 16:59:39]
Loading Training Cameras [18/11 16:59:39]
[ INFO ] Encountered quite large input images (>1.6K pixels width), rescaling to 1.6K.
 If this is not desired, please explicitly specify '--resolution/-r' as 1 [18/11 16:59:39]
Loading Test Cameras [18/11 16:59:45]
Number of points at initialisation :  100000 [18/11 16:59:45]
Training progress:   0%|          | 0/30000 [00:00<?, ?it/s]
Training progress:  88%|████████▊ | 26340/30000 [46:58<06:45,  9.03it/s, Loss=0.0173289]
Training progress:  88%|████████▊ | 26340/30000 [46:59<06:45,  9.03it/s, Loss=0.0166111]
Training progress:  88%|████████▊ | 26350/30000 [46:59<06:44,  9.02it/s, Loss=0.0166111]
Training progress:  88%|████████▊ | 26350/30000 [47:00<06:44,  9.02it/s, Loss=0.0181706]
Training progress:  88%|████████▊ | 26360/30000 [47:00<06:45,  8.98it/s, Loss=0.0181706]
Training progress:  88%|████████▊ | 26360/30000 [47:02<06:45,  8.98it/s, Loss=0.0189549]
Training progress:  88%|████████▊ | 26370/30000 [47:02<06:44,  8.97it/s, Loss=0.0189549]
Training progress:  88%|████████▊ | 26370/30000 [47:03<06:44,  8.97it/s, Loss=0.0181184]
Training progress:  88%|████████▊ | 26380/30000 [47:03<06:43,  8.97it/s, Loss=0.0181184]
Training progress:  88%|████████▊ | 26380/30000 [47:04<06:43,  8.97it/s, Loss=0.0207746]
Training progress:  88%|████████▊ | 26390/30000 [47:04<06:43,  8.94it/s, Loss=0.0207746]
Training progress:  88%|████████▊ | 26390/30000 [47:05<06:43,  8.94it/s, Loss=0.0201184]
Training progress:  88%|████████▊ | 26400/30000 [47:05<06:40,  8.98it/s, Loss=0.0201184]
Training progress:  88%|████████▊ | 26400/30000 [47:06<06:40,  8.98it/s, Loss=0.0208425]
Training progress:  88%|████████▊ | 26410/30000 [47:06<06:38,  9.00it/s, Loss=0.0208425]
Training progress:  88%|████████▊ | 26410/30000 [47:07<06:38,  9.00it/s, Loss=0.0251184]
Training progress:  88%|████████▊ | 26420/30000 [47:07<06:39,  8.97it/s, Loss=0.0251184]
Training progress:  88%|████████▊ | 26420/30000 [47:08<06:39,  8.97it/s, Loss=0.0166681]
Training progress:  88%|████████▊ | 26430/30000 [47:08<06:36,  9.00it/s, Loss=0.0166681]
Training progress:  88%|████████▊ | 26430/30000 [47:09<06:36,  9.00it/s, Loss=0.0164918]
Training progress:  88%|████████▊ | 26440/30000 [47:09<06:36,  8.99it/s, Loss=0.0164918]
Training progress:  88%|████████▊ | 26440/30000 [47:10<06:36,  8.99it/s, Loss=0.0190972]
Training progress:  88%|████████▊ | 26450/30000 [47:10<06:35,  8.98it/s, Loss=0.0190972]
Training progress:  88%|████████▊ | 26450/30000 [47:12<06:35,  8.98it/s, Loss=0.0189372]
Training progress:  88%|████████▊ | 26460/30000 [47:12<06:33,  8.99it/s, Loss=0.0189372]
Training progress:  88%|████████▊ | 26460/30000 [47:13<06:33,  8.99it/s, Loss=0.0239807]
Training progress:  88%|████████▊ | 26470/30000 [47:13<06:33,  8.98it/s, Loss=0.0239807]
Training progress:  88%|████████▊ | 26470/30000 [47:14<06:33,  8.98it/s, Loss=0.0180079]
Training progress:  88%|████████▊ | 26480/30000 [47:14<06:31,  8.98it/s, Loss=0.0180079]
Training progress:  88%|████████▊ | 26480/30000 [47:15<06:31,  8.98it/s, Loss=0.0160844]
Training progress:  88%|████████▊ | 26490/30000 [47:15<06:30,  9.00it/s, Loss=0.0160844]
Training progress:  88%|████████▊ | 26490/30000 [47:16<06:30,  9.00it/s, Loss=0.0175352]
Training progress:  88%|████████▊ | 26500/30000 [47:16<06:29,  8.98it/s, Loss=0.0175352]
Training progress:  88%|████████▊ | 26500/30000 [47:17<06:29,  8.98it/s, Loss=0.0190306]
Training progress:  88%|████████▊ | 26510/30000 [47:17<06:28,  8.99it/s, Loss=0.0190306]
Training progress:  88%|████████▊ | 26510/30000 [47:18<06:28,  8.99it/s, Loss=0.0205916]
Training progress:  88%|████████▊ | 26520/30000 [47:18<06:28,  8.95it/s, Loss=0.0205916]
Training progress:  88%|████████▊ | 26520/30000 [47:19<06:28,  8.95it/s, Loss=0.0222255]
Training progress:  88%|████████▊ | 26530/30000 [47:19<06:25,  8.99it/s, Loss=0.0222255]
Training progress:  88%|████████▊ | 26530/30000 [47:20<06:25,  8.99it/s, Loss=0.0185962]
Training progress:  88%|████████▊ | 26540/30000 [47:20<06:23,  9.02it/s, Loss=0.0185962]
Training progress:  88%|████████▊ | 26540/30000 [47:22<06:23,  9.02it/s, Loss=0.0206721]
Training progress:  88%|████████▊ | 26550/30000 [47:22<06:22,  9.03it/s, Loss=0.0206721]
Training progress:  88%|████████▊ | 26550/30000 [47:23<06:22,  9.03it/s, Loss=0.0204449]
Training progress:  89%|████████▊ | 26560/30000 [47:23<06:21,  9.02it/s, Loss=0.0204449]
Training progress:  89%|████████▊ | 26560/30000 [47:24<06:21,  9.02it/s, Loss=0.0221258]
Training progress:  89%|████████▊ | 26570/30000 [47:24<06:20,  9.02it/s, Loss=0.0221258]
Training progress:  89%|████████▊ | 26570/30000 [47:25<06:20,  9.02it/s, Loss=0.0133218]
Training progress:  89%|████████▊ | 26580/30000 [47:25<06:19,  9.01it/s, Loss=0.0133218]
Training progress:  89%|████████▊ | 26580/30000 [47:26<06:19,  9.01it/s, Loss=0.0175290]
Training progress:  89%|████████▊ | 26590/30000 [47:26<06:17,  9.02it/s, Loss=0.0175290]
Training progress:  89%|████████▊ | 26590/30000 [47:27<06:17,  9.02it/s, Loss=0.0129113]
Training progress:  89%|████████▊ | 26600/30000 [47:27<06:17,  9.00it/s, Loss=0.0129113]
Training progress:  89%|████████▊ | 26600/30000 [47:28<06:17,  9.00it/s, Loss=0.0198157]
Training progress:  89%|████████▊ | 26610/30000 [47:28<06:17,  8.98it/s, Loss=0.0198157]
Training progress:  89%|████████▊ | 26610/30000 [47:29<06:17,  8.98it/s, Loss=0.0188753]
Training progress:  89%|████████▊ | 26620/30000 [47:29<06:16,  8.97it/s, Loss=0.0188753]
Training progress:  89%|████████▊ | 26620/30000 [47:30<06:16,  8.97it/s, Loss=0.0184791]
Training progress:  89%|████████▉ | 26630/30000 [47:30<06:15,  8.97it/s, Loss=0.0184791]
Training progress:  89%|████████▉ | 26630/30000 [47:32<06:15,  8.97it/s, Loss=0.0200769]
Training progress:  89%|████████▉ | 26640/30000 [47:32<06:13,  8.98it/s, Loss=0.0200769]
Training progress:  89%|████████▉ | 26640/30000 [47:33<06:13,  8.98it/s, Loss=0.0173920]
Training progress:  89%|████████▉ | 26650/30000 [47:33<06:12,  9.00it/s, Loss=0.0173920]
Training progress:  89%|████████▉ | 26650/30000 [47:34<06:12,  9.00it/s, Loss=0.0247512]
Training progress:  89%|████████▉ | 26660/30000 [47:34<06:11,  8.99it/s, Loss=0.0247512]
Training progress:  89%|████████▉ | 26660/30000 [47:35<06:11,  8.99it/s, Loss=0.0197528]
Training progress:  89%|████████▉ | 26670/30000 [47:35<06:10,  8.99it/s, Loss=0.0197528]
Training progress:  89%|████████▉ | 26670/30000 [47:36<06:10,  8.99it/s, Loss=0.0201670]
Training progress:  89%|████████▉ | 26680/30000 [47:36<06:09,  9.00it/s, Loss=0.0201670]
Training progress:  89%|████████▉ | 26680/30000 [47:37<06:09,  9.00it/s, Loss=0.0163771]
Training progress:  89%|████████▉ | 26690/30000 [47:37<06:07,  9.02it/s, Loss=0.0163771]
Training progress:  89%|████████▉ | 26690/30000 [47:38<06:07,  9.02it/s, Loss=0.0172677]
Training progress:  89%|████████▉ | 26700/30000 [47:38<06:06,  9.01it/s, Loss=0.0172677]
Training progress:  89%|████████▉ | 26700/30000 [47:39<06:06,  9.01it/s, Loss=0.0217597]
Training progress:  89%|████████▉ | 26710/30000 [47:39<06:05,  9.00it/s, Loss=0.0217597]
Training progress:  89%|████████▉ | 26710/30000 [47:40<06:05,  9.00it/s, Loss=0.0164847]
Training progress:  89%|████████▉ | 26720/30000 [47:40<06:03,  9.03it/s, Loss=0.0164847]
Training progress:  89%|████████▉ | 26720/30000 [47:42<06:03,  9.03it/s, Loss=0.0224108]
Training progress:  89%|████████▉ | 26730/30000 [47:42<06:02,  9.01it/s, Loss=0.0224108]
Training progress:  89%|████████▉ | 26730/30000 [47:43<06:02,  9.01it/s, Loss=0.0241643]
Training progress:  89%|████████▉ | 26740/30000 [47:43<06:02,  8.98it/s, Loss=0.0241643]
Training progress:  89%|████████▉ | 26740/30000 [47:44<06:02,  8.98it/s, Loss=0.0187314]
Training progress:  89%|████████▉ | 26750/30000 [47:44<06:01,  9.00it/s, Loss=0.0187314]
Training progress:  89%|████████▉ | 26750/30000 [47:45<06:01,  9.00it/s, Loss=0.0140251]
Training progress:  89%|████████▉ | 26760/30000 [47:45<05:59,  9.01it/s, Loss=0.0140251]
Training progress:  89%|████████▉ | 26760/30000 [47:46<05:59,  9.01it/s, Loss=0.0198220]
Training progress:  89%|████████▉ | 26770/30000 [47:46<05:58,  9.01it/s, Loss=0.0198220]
Training progress:  89%|████████▉ | 26770/30000 [47:47<05:58,  9.01it/s, Loss=0.0148255]
Training progress:  89%|████████▉ | 26780/30000 [47:47<05:57,  9.00it/s, Loss=0.0148255]
Training progress:  89%|████████▉ | 26780/30000 [47:48<05:57,  9.00it/s, Loss=0.0176475]
Training progress:  89%|████████▉ | 26790/30000 [47:48<05:55,  9.03it/s, Loss=0.0176475]
Training progress:  89%|████████▉ | 26790/30000 [47:49<05:55,  9.03it/s, Loss=0.0161971]
Training progress:  89%|████████▉ | 26800/30000 [47:49<05:54,  9.02it/s, Loss=0.0161971]
Training progress:  89%|████████▉ | 26800/30000 [47:50<05:54,  9.02it/s, Loss=0.0178416]
Training progress:  89%|████████▉ | 26810/30000 [47:50<05:53,  9.02it/s, Loss=0.0178416]
Training progress:  89%|████████▉ | 26810/30000 [47:52<05:53,  9.02it/s, Loss=0.0179570]
Training progress:  89%|████████▉ | 26820/30000 [47:52<05:52,  9.03it/s, Loss=0.0179570]
Training progress:  89%|████████▉ | 26820/30000 [47:53<05:52,  9.03it/s, Loss=0.0193783]
Training progress:  89%|████████▉ | 26830/30000 [47:53<05:52,  8.98it/s, Loss=0.0193783]
Training progress:  89%|████████▉ | 26830/30000 [47:54<05:52,  8.98it/s, Loss=0.0206325]
Training progress:  89%|████████▉ | 26840/30000 [47:54<05:49,  9.04it/s, Loss=0.0206325]
Training progress:  89%|████████▉ | 26840/30000 [47:55<05:49,  9.04it/s, Loss=0.0183456]
Training progress:  90%|████████▉ | 26850/30000 [47:55<05:49,  9.02it/s, Loss=0.0183456]
Training progress:  90%|████████▉ | 26850/30000 [47:56<05:49,  9.02it/s, Loss=0.0170004]
Training progress:  90%|████████▉ | 26860/30000 [47:56<05:47,  9.03it/s, Loss=0.0170004]
Training progress:  90%|████████▉ | 26860/30000 [47:57<05:47,  9.03it/s, Loss=0.0205452]
Training progress:  90%|████████▉ | 26870/30000 [47:57<05:45,  9.05it/s, Loss=0.0205452]
Training progress:  90%|████████▉ | 26870/30000 [47:58<05:45,  9.05it/s, Loss=0.0225210]
Training progress:  90%|████████▉ | 26880/30000 [47:58<05:45,  9.02it/s, Loss=0.0225210]
Training progress:  90%|████████▉ | 26880/30000 [47:59<05:45,  9.02it/s, Loss=0.0200708]
Training progress:  90%|████████▉ | 26890/30000 [47:59<05:44,  9.03it/s, Loss=0.0200708]
Training progress:  90%|████████▉ | 26890/30000 [48:00<05:44,  9.03it/s, Loss=0.0232636]
Training progress:  90%|████████▉ | 26900/30000 [48:00<05:44,  9.01it/s, Loss=0.0232636]
Training progress:  90%|████████▉ | 26900/30000 [48:02<05:44,  9.01it/s, Loss=0.0196349]
Training progress:  90%|████████▉ | 26910/30000 [48:02<05:41,  9.05it/s, Loss=0.0196349]
Training progress:  90%|████████▉ | 26910/30000 [48:03<05:41,  9.05it/s, Loss=0.0201023]
Training progress:  90%|████████▉ | 26920/30000 [48:03<05:39,  9.06it/s, Loss=0.0201023]
Training progress:  90%|████████▉ | 26920/30000 [48:04<05:39,  9.06it/s, Loss=0.0223118]
Training progress:  90%|████████▉ | 26930/30000 [48:04<05:40,  9.02it/s, Loss=0.0223118]
Training progress:  90%|████████▉ | 26930/30000 [48:05<05:40,  9.02it/s, Loss=0.0197258]
Training progress:  90%|████████▉ | 26940/30000 [48:05<05:40,  8.98it/s, Loss=0.0197258]
Training progress:  90%|████████▉ | 26940/30000 [48:06<05:40,  8.98it/s, Loss=0.0177065]
Training progress:  90%|████████▉ | 26950/30000 [48:06<05:40,  8.97it/s, Loss=0.0177065]
Training progress:  90%|████████▉ | 26950/30000 [48:07<05:40,  8.97it/s, Loss=0.0203869]
Training progress:  90%|████████▉ | 26960/30000 [48:07<05:36,  9.03it/s, Loss=0.0203869]
Training progress:  90%|████████▉ | 26960/30000 [48:08<05:36,  9.03it/s, Loss=0.0140427]
Training progress:  90%|████████▉ | 26970/30000 [48:08<05:36,  9.00it/s, Loss=0.0140427]
Training progress:  90%|████████▉ | 26970/30000 [48:09<05:36,  9.00it/s, Loss=0.0169004]
Training progress:  90%|████████▉ | 26980/30000 [48:09<05:34,  9.02it/s, Loss=0.0169004]
Training progress:  90%|████████▉ | 26980/30000 [48:10<05:34,  9.02it/s, Loss=0.0227352]
Training progress:  90%|████████▉ | 26990/30000 [48:10<05:34,  9.00it/s, Loss=0.0227352]
Training progress:  90%|████████▉ | 26990/30000 [48:12<05:34,  9.00it/s, Loss=0.0151647]
Training progress:  90%|█████████ | 27000/30000 [48:12<05:33,  9.01it/s, Loss=0.0151647]
Training progress:  90%|█████████ | 27000/30000 [48:13<05:33,  9.01it/s, Loss=0.0181450]
Training progress:  90%|█████████ | 27010/30000 [48:13<05:31,  9.03it/s, Loss=0.0181450]
Training progress:  90%|█████████ | 27010/30000 [48:14<05:31,  9.03it/s, Loss=0.0177074]
Training progress:  90%|█████████ | 27020/30000 [48:14<05:29,  9.03it/s, Loss=0.0177074]
Training progress:  90%|█████████ | 27020/30000 [48:15<05:29,  9.03it/s, Loss=0.0232260]
Training progress:  90%|█████████ | 27030/30000 [48:15<05:29,  9.01it/s, Loss=0.0232260]
Training progress:  90%|█████████ | 27030/30000 [48:16<05:29,  9.01it/s, Loss=0.0159334]
Training progress:  90%|█████████ | 27040/30000 [48:16<05:27,  9.03it/s, Loss=0.0159334]
Training progress:  90%|█████████ | 27040/30000 [48:17<05:27,  9.03it/s, Loss=0.0208065]
Training progress:  90%|█████████ | 27050/30000 [48:17<05:26,  9.03it/s, Loss=0.0208065]
Training progress:  90%|█████████ | 27050/30000 [48:18<05:26,  9.03it/s, Loss=0.0187569]
Training progress:  90%|█████████ | 27060/30000 [48:18<05:25,  9.03it/s, Loss=0.0187569]
Training progress:  90%|█████████ | 27060/30000 [48:19<05:25,  9.03it/s, Loss=0.0174370]
Training progress:  90%|█████████ | 27070/30000 [48:19<05:24,  9.03it/s, Loss=0.0174370]
Training progress:  90%|█████████ | 27070/30000 [48:20<05:24,  9.03it/s, Loss=0.0201801]
Training progress:  90%|█████████ | 27080/30000 [48:20<05:23,  9.03it/s, Loss=0.0201801]
Training progress:  90%|█████████ | 27080/30000 [48:22<05:23,  9.03it/s, Loss=0.0204837]
Training progress:  90%|█████████ | 27090/30000 [48:22<05:22,  9.02it/s, Loss=0.0204837]
Training progress:  90%|█████████ | 27090/30000 [48:23<05:22,  9.02it/s, Loss=0.0166562]
Training progress:  90%|█████████ | 27100/30000 [48:23<05:19,  9.06it/s, Loss=0.0166562]
Training progress:  90%|█████████ | 27100/30000 [48:24<05:19,  9.06it/s, Loss=0.0214643]
Training progress:  90%|█████████ | 27110/30000 [48:24<05:20,  9.02it/s, Loss=0.0214643]
Training progress:  90%|█████████ | 27110/30000 [48:25<05:20,  9.02it/s, Loss=0.0235728]
Training progress:  90%|█████████ | 27120/30000 [48:25<05:18,  9.03it/s, Loss=0.0235728]
Training progress:  90%|█████████ | 27120/30000 [48:26<05:18,  9.03it/s, Loss=0.0166794]
Training progress:  90%|█████████ | 27130/30000 [48:26<05:18,  9.02it/s, Loss=0.0166794]
Training progress:  90%|█████████ | 27130/30000 [48:27<05:18,  9.02it/s, Loss=0.0196203]
Training progress:  90%|█████████ | 27140/30000 [48:27<05:15,  9.07it/s, Loss=0.0196203]
Training progress:  90%|█████████ | 27140/30000 [48:28<05:15,  9.07it/s, Loss=0.0167040]
Training progress:  90%|█████████ | 27150/30000 [48:28<05:14,  9.06it/s, Loss=0.0167040]
Training progress:  90%|█████████ | 27150/30000 [48:29<05:14,  9.06it/s, Loss=0.0217832]
Training progress:  91%|█████████ | 27160/30000 [48:29<05:12,  9.08it/s, Loss=0.0217832]
Training progress:  91%|█████████ | 27160/30000 [48:30<05:12,  9.08it/s, Loss=0.0211924]
Training progress:  91%|█████████ | 27170/30000 [48:30<05:13,  9.02it/s, Loss=0.0211924]
Training progress:  91%|█████████ | 27170/30000 [48:31<05:13,  9.02it/s, Loss=0.0145845]
Training progress:  91%|█████████ | 27180/30000 [48:31<05:10,  9.08it/s, Loss=0.0145845]
Training progress:  91%|█████████ | 27180/30000 [48:33<05:10,  9.08it/s, Loss=0.0197929]
Training progress:  91%|█████████ | 27190/30000 [48:33<05:11,  9.02it/s, Loss=0.0197929]
Training progress:  91%|█████████ | 27190/30000 [48:34<05:11,  9.02it/s, Loss=0.0168044]
Training progress:  91%|█████████ | 27200/30000 [48:34<05:09,  9.05it/s, Loss=0.0168044]
Training progress:  91%|█████████ | 27200/30000 [48:35<05:09,  9.05it/s, Loss=0.0181013]
Training progress:  91%|█████████ | 27210/30000 [48:35<05:08,  9.05it/s, Loss=0.0181013]
Training progress:  91%|█████████ | 27210/30000 [48:36<05:08,  9.05it/s, Loss=0.0193332]
Training progress:  91%|█████████ | 27220/30000 [48:36<05:08,  9.01it/s, Loss=0.0193332]
Training progress:  91%|█████████ | 27220/30000 [48:37<05:08,  9.01it/s, Loss=0.0189090]
Training progress:  91%|█████████ | 27230/30000 [48:37<05:05,  9.06it/s, Loss=0.0189090]
Training progress:  91%|█████████ | 27230/30000 [48:38<05:05,  9.06it/s, Loss=0.0150288]
Training progress:  91%|█████████ | 27240/30000 [48:38<05:04,  9.05it/s, Loss=0.0150288]
Training progress:  91%|█████████ | 27240/30000 [48:39<05:04,  9.05it/s, Loss=0.0235385]
Training progress:  91%|█████████ | 27250/30000 [48:39<05:04,  9.03it/s, Loss=0.0235385]
Training progress:  91%|█████████ | 27250/30000 [48:40<05:04,  9.03it/s, Loss=0.0203230]
Training progress:  91%|█████████ | 27260/30000 [48:40<05:02,  9.05it/s, Loss=0.0203230]
Training progress:  91%|█████████ | 27260/30000 [48:41<05:02,  9.05it/s, Loss=0.0153426]
Training progress:  91%|█████████ | 27270/30000 [48:41<05:00,  9.10it/s, Loss=0.0153426]
Training progress:  91%|█████████ | 27270/30000 [48:43<05:00,  9.10it/s, Loss=0.0217038]
Training progress:  91%|█████████ | 27280/30000 [48:43<05:01,  9.03it/s, Loss=0.0217038]
Training progress:  91%|█████████ | 27280/30000 [48:44<05:01,  9.03it/s, Loss=0.0142091]
Training progress:  91%|█████████ | 27290/30000 [48:44<04:59,  9.04it/s, Loss=0.0142091]
Training progress:  91%|█████████ | 27290/30000 [48:45<04:59,  9.04it/s, Loss=0.0235185]
Training progress:  91%|█████████ | 27300/30000 [48:45<04:58,  9.05it/s, Loss=0.0235185]
Training progress:  91%|█████████ | 27300/30000 [48:46<04:58,  9.05it/s, Loss=0.0169765]
Training progress:  91%|█████████ | 27310/30000 [48:46<04:57,  9.03it/s, Loss=0.0169765]
Training progress:  91%|█████████ | 27310/30000 [48:47<04:57,  9.03it/s, Loss=0.0156291]
Training progress:  91%|█████████ | 27320/30000 [48:47<04:56,  9.05it/s, Loss=0.0156291]
Training progress:  91%|█████████ | 27320/30000 [48:48<04:56,  9.05it/s, Loss=0.0177904]
Training progress:  91%|█████████ | 27330/30000 [48:48<04:55,  9.04it/s, Loss=0.0177904]
Training progress:  91%|█████████ | 27330/30000 [48:49<04:55,  9.04it/s, Loss=0.0159528]
Training progress:  91%|█████████ | 27340/30000 [48:49<04:54,  9.05it/s, Loss=0.0159528]
Training progress:  91%|█████████ | 27340/30000 [48:50<04:54,  9.05it/s, Loss=0.0162606]
Training progress:  91%|█████████ | 27350/30000 [48:50<04:51,  9.10it/s, Loss=0.0162606]
Training progress:  91%|█████████ | 27350/30000 [48:51<04:51,  9.10it/s, Loss=0.0240867]
Training progress:  91%|█████████ | 27360/30000 [48:51<04:51,  9.06it/s, Loss=0.0240867]
Training progress:  91%|█████████ | 27360/30000 [48:52<04:51,  9.06it/s, Loss=0.0181257]
Training progress:  91%|█████████ | 27370/30000 [48:52<04:50,  9.06it/s, Loss=0.0181257]
Training progress:  91%|█████████ | 27370/30000 [48:54<04:50,  9.06it/s, Loss=0.0173779]
Training progress:  91%|█████████▏| 27380/30000 [48:54<04:49,  9.05it/s, Loss=0.0173779]
Training progress:  91%|█████████▏| 27380/30000 [48:55<04:49,  9.05it/s, Loss=0.0188587]
Training progress:  91%|█████████▏| 27390/30000 [48:55<04:47,  9.07it/s, Loss=0.0188587]
Training progress:  91%|█████████▏| 27390/30000 [48:56<04:47,  9.07it/s, Loss=0.0172109]
Training progress:  91%|█████████▏| 27400/30000 [48:56<04:47,  9.03it/s, Loss=0.0172109]
Training progress:  91%|█████████▏| 27400/30000 [48:57<04:47,  9.03it/s, Loss=0.0176389]
Training progress:  91%|█████████▏| 27410/30000 [48:57<04:45,  9.08it/s, Loss=0.0176389]
Training progress:  91%|█████████▏| 27410/30000 [48:58<04:45,  9.08it/s, Loss=0.0149302]
Training progress:  91%|█████████▏| 27420/30000 [48:58<04:44,  9.06it/s, Loss=0.0149302]
Training progress:  91%|█████████▏| 27420/30000 [48:59<04:44,  9.06it/s, Loss=0.0211007]
Training progress:  91%|█████████▏| 27430/30000 [48:59<04:43,  9.08it/s, Loss=0.0211007]
Training progress:  91%|█████████▏| 27430/30000 [49:00<04:43,  9.08it/s, Loss=0.0227862]
Training progress:  91%|█████████▏| 27440/30000 [49:00<04:42,  9.08it/s, Loss=0.0227862]
Training progress:  91%|█████████▏| 27440/30000 [49:01<04:42,  9.08it/s, Loss=0.0203793]
Training progress:  92%|█████████▏| 27450/30000 [49:01<04:40,  9.09it/s, Loss=0.0203793]
Training progress:  92%|█████████▏| 27450/30000 [49:02<04:40,  9.09it/s, Loss=0.0203392]
Training progress:  92%|█████████▏| 27460/30000 [49:02<04:40,  9.05it/s, Loss=0.0203392]
Training progress:  92%|█████████▏| 27460/30000 [49:03<04:40,  9.05it/s, Loss=0.0153573]
Training progress:  92%|█████████▏| 27470/30000 [49:03<04:38,  9.09it/s, Loss=0.0153573]
Training progress:  92%|█████████▏| 27470/30000 [49:05<04:38,  9.09it/s, Loss=0.0171527]
Training progress:  92%|█████████▏| 27480/30000 [49:05<04:39,  9.03it/s, Loss=0.0171527]
Training progress:  92%|█████████▏| 27480/30000 [49:06<04:39,  9.03it/s, Loss=0.0178623]
Training progress:  92%|█████████▏| 27490/30000 [49:06<04:37,  9.05it/s, Loss=0.0178623]
Training progress:  92%|█████████▏| 27490/30000 [49:07<04:37,  9.05it/s, Loss=0.0178574]
Training progress:  92%|█████████▏| 27500/30000 [49:07<04:36,  9.06it/s, Loss=0.0178574]
Training progress:  92%|█████████▏| 27500/30000 [49:08<04:36,  9.06it/s, Loss=0.0176668]
Training progress:  92%|█████████▏| 27510/30000 [49:08<04:35,  9.03it/s, Loss=0.0176668]
Training progress:  92%|█████████▏| 27510/30000 [49:09<04:35,  9.03it/s, Loss=0.0201386]
Training progress:  92%|█████████▏| 27520/30000 [49:09<04:33,  9.08it/s, Loss=0.0201386]
Training progress:  92%|█████████▏| 27520/30000 [49:10<04:33,  9.08it/s, Loss=0.0214907]
Training progress:  92%|█████████▏| 27530/30000 [49:10<04:33,  9.03it/s, Loss=0.0214907]
Training progress:  92%|█████████▏| 27530/30000 [49:11<04:33,  9.03it/s, Loss=0.0176056]
Training progress:  92%|█████████▏| 27540/30000 [49:11<04:31,  9.06it/s, Loss=0.0176056]
Training progress:  92%|█████████▏| 27540/30000 [49:12<04:31,  9.06it/s, Loss=0.0192076]
Training progress:  92%|█████████▏| 27550/30000 [49:12<04:29,  9.08it/s, Loss=0.0192076]
Training progress:  92%|█████████▏| 27550/30000 [49:13<04:29,  9.08it/s, Loss=0.0170781]
Training progress:  92%|█████████▏| 27560/30000 [49:13<04:28,  9.09it/s, Loss=0.0170781]
Training progress:  92%|█████████▏| 27560/30000 [49:15<04:28,  9.09it/s, Loss=0.0195055]
Training progress:  92%|█████████▏| 27570/30000 [49:15<04:28,  9.06it/s, Loss=0.0195055]
Training progress:  92%|█████████▏| 27570/30000 [49:16<04:28,  9.06it/s, Loss=0.0205526]
Training progress:  92%|█████████▏| 27580/30000 [49:16<04:27,  9.06it/s, Loss=0.0205526]
Training progress:  92%|█████████▏| 27580/30000 [49:17<04:27,  9.06it/s, Loss=0.0221855]
Training progress:  92%|█████████▏| 27590/30000 [49:17<04:25,  9.07it/s, Loss=0.0221855]
Training progress:  92%|█████████▏| 27590/30000 [49:18<04:25,  9.07it/s, Loss=0.0148693]
Training progress:  92%|█████████▏| 27600/30000 [49:18<04:24,  9.07it/s, Loss=0.0148693]
Training progress:  92%|█████████▏| 27600/30000 [49:19<04:24,  9.07it/s, Loss=0.0247334]
Training progress:  92%|█████████▏| 27610/30000 [49:19<04:23,  9.06it/s, Loss=0.0247334]
Training progress:  92%|█████████▏| 27610/30000 [49:20<04:23,  9.06it/s, Loss=0.0154845]
Training progress:  92%|█████████▏| 27620/30000 [49:20<04:21,  9.12it/s, Loss=0.0154845]
Training progress:  92%|█████████▏| 27620/30000 [49:21<04:21,  9.12it/s, Loss=0.0179497]
Training progress:  92%|█████████▏| 27630/30000 [49:21<04:21,  9.06it/s, Loss=0.0179497]
Training progress:  92%|█████████▏| 27630/30000 [49:22<04:21,  9.06it/s, Loss=0.0177013]
Training progress:  92%|█████████▏| 27640/30000 [49:22<04:20,  9.07it/s, Loss=0.0177013]
Training progress:  92%|█████████▏| 27640/30000 [49:23<04:20,  9.07it/s, Loss=0.0193628]
Training progress:  92%|█████████▏| 27650/30000 [49:23<04:20,  9.02it/s, Loss=0.0193628]
Training progress:  92%|█████████▏| 27650/30000 [49:24<04:20,  9.02it/s, Loss=0.0157791]
Training progress:  92%|█████████▏| 27660/30000 [49:24<04:17,  9.07it/s, Loss=0.0157791]
